Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover
06-11-2018,BAJAJ-AUTO,2672.55,2673.2,2698,2658.95,2670,2674.6,2681.12,278587,7.47E+13
07-11-2018,BAJAJ-AUTO,2674.6,2694,2695,2681.15,2693,2692.55,2692.52,38824,1.05E+13
09-11-2018,BAJAJ-AUTO,2692.55,2680,2745,2673.5,2693.1,2693.05,2713.44,344335,9.34E+13
12-11-2018,BAJAJ-AUTO,2693.05,2700,2726,2640.95,2649.45,2652.3,2681.11,272808,7.31E+13
13-11-2018,BAJAJ-AUTO,2652.3,2649,2673.4,2613,2670,2665.5,2646.22,305897,8.09E+13
14-11-2018,BAJAJ-AUTO,2665.5,2675,2714.9,2652,2680,2676.5,2680.27,302299,8.10E+13
15-11-2018,BAJAJ-AUTO,2676.5,2681,2699,2661.1,2663.55,2668.85,2681.69,240745,6.46E+13
16-11-2018,BAJAJ-AUTO,2668.85,2680,2705.9,2675.15,2694.95,2695.35,2692.33,317881,8.56E+13
19-11-2018,BAJAJ-AUTO,2695.35,2704,2708,2670,2680.25,2679.65,2684.02,209883,5.63E+13
20-11-2018,BAJAJ-AUTO,2679.65,2679.65,2679.65,2655,2666.3,2666.5,2666.79,146989,3.92E+13
21-11-2018,BAJAJ-AUTO,2666.5,2673,2673,2591.1,2602.9,2604.65,2618.8,381149,9.98E+13
22-11-2018,BAJAJ-AUTO,2604.65,2600,2624,2580.8,2598.8,2590.35,2597.61,373650,9.71E+13
26-11-2018,BAJAJ-AUTO,2590.35,2606,2662.9,2576,2644,2649.5,2619.49,376778,9.87E+13
27-11-2018,BAJAJ-AUTO,2649.5,2642,2643.95,2570.9,2601,2599.65,2596.3,437591,1.14E+14
28-11-2018,BAJAJ-AUTO,2599.65,2612,2625,2584,2600,2603.9,2606.07,285713,7.45E+13
29-11-2018,BAJAJ-AUTO,2603.9,2633,2737,2602.05,2712.1,2724,2681.14,763933,2.05E+14
30-11-2018,BAJAJ-AUTO,2724,2721,2769.7,2702,2743,2745.7,2737,690175,1.89E+14
03-12-2018,BAJAJ-AUTO,2745.7,2760,2764.95,2714,2734.5,2736,2740.03,386060,1.06E+14
04-12-2018,BAJAJ-AUTO,2736,2740.1,2790,2726.25,2763.8,2763.85,2768.47,395469,1.09E+14
05-12-2018,BAJAJ-AUTO,2763.85,2759,2774.5,2731.1,2765,2764.1,2752.58,178352,4.91E+13
06-12-2018,BAJAJ-AUTO,2764.1,2740,2799.4,2705.85,2718,2718.1,2756.14,468440,1.29E+14
07-12-2018,BAJAJ-AUTO,2718.1,2722,2793,2716.3,2781.5,2786.2,2755.94,417465,1.15E+14
10-12-2018,BAJAJ-AUTO,2786.2,2713,2769.95,2702.8,2720.05,2725.1,2740.38,274974,7.54E+13
11-12-2018,BAJAJ-AUTO,2725.1,2710,2760,2685,2737.75,2739.6,2730.56,370479,1.01E+14
12-12-2018,BAJAJ-AUTO,2739.6,2742,2858,2738.65,2839.25,2848.4,2824.59,552031,1.56E+14
13-12-2018,BAJAJ-AUTO,2848.4,2860,2885.65,2821.7,2836,2836.1,2849.29,466453,1.33E+14
14-12-2018,BAJAJ-AUTO,2836.1,2836,2837.35,2785.2,2808.5,2823.15,2812.76,465457,1.31E+14
17-12-2018,BAJAJ-AUTO,2823.15,2833,2853,2826.1,2847,2840.95,2839.64,225455,6.40E+13
18-12-2018,BAJAJ-AUTO,2840.95,2840,2873.8,2822.05,2835.8,2840.9,2845.02,443162,1.26E+14
19-12-2018,BAJAJ-AUTO,2840.9,2853.9,2882,2845.05,2866.6,2863,2865.38,393269,1.13E+14
20-12-2018,BAJAJ-AUTO,2863,2855,2900,2832,2897,2887.2,2864.67,288162,8.25E+13
21-12-2018,BAJAJ-AUTO,2887.2,2897,2905,2801,2807,2808.45,2838.47,386367,1.10E+14
24-12-2018,BAJAJ-AUTO,2808.45,2825.5,2832.7,2715.85,2728,2724.65,2746.07,348337,9.57E+13
26-12-2018,BAJAJ-AUTO,2724.65,2713.7,2749.8,2670,2744.35,2734.6,2711.03,410582,1.11E+14
27-12-2018,BAJAJ-AUTO,2734.6,2763.9,2764,2696.6,2735.45,2737,2728.8,558049,1.52E+14
28-12-2018,BAJAJ-AUTO,2737,2753.9,2759.95,2711.75,2720,2717.5,2731.11,358369,9.79E+13
31-12-2018,BAJAJ-AUTO,2717.5,2738,2763,2710,2725,2720.15,2740.84,406069,1.11E+14
01-01-2019,BAJAJ-AUTO,2720.15,2735,2743.4,2705,2726,2726.65,2725.76,304150,8.29E+13
02-01-2019,BAJAJ-AUTO,2726.65,2720,2747.25,2677,2685,2692,2703.02,599274,1.62E+14
03-01-2019,BAJAJ-AUTO,2692,2690.1,2723.85,2682.1,2695,2701.35,2703.7,310511,8.40E+13
04-01-2019,BAJAJ-AUTO,2701.35,2714,2742,2702.1,2725.5,2734.2,2725.58,362393,9.88E+13
07-01-2019,BAJAJ-AUTO,2734.2,2739.9,2740,2645,2652.25,2658.55,2691.08,462215,1.24E+14
08-01-2019,BAJAJ-AUTO,2658.55,2667,2700,2635.5,2694.85,2694.85,2673.01,486654,1.30E+14
09-01-2019,BAJAJ-AUTO,2694.85,2702.5,2710,2672.5,2693,2696.9,2691.92,285560,7.69E+13
10-01-2019,BAJAJ-AUTO,2696.9,2700,2729,2680,2724,2725.3,2719.21,277585,7.55E+13
11-01-2019,BAJAJ-AUTO,2725.3,2728,2738.7,2700.85,2703.1,2720.95,2720.02,259834,7.07E+13
14-01-2019,BAJAJ-AUTO,2720.95,2718,2747.2,2676.45,2694.15,2699.15,2691.86,170937,4.60E+13
15-01-2019,BAJAJ-AUTO,2699.15,2705,2734.8,2705,2725,2725.85,2722.44,169721,4.62E+13
16-01-2019,BAJAJ-AUTO,2725.85,2736,2736,2706,2715,2717.45,2716.39,218357,5.93E+13
17-01-2019,BAJAJ-AUTO,2717.45,2722,2739.8,2700.8,2739.8,2729.65,2722.72,230784,6.28E+13
18-01-2019,BAJAJ-AUTO,2729.65,2741,2746.5,2696.65,2718.85,2720.75,2717.88,269686,7.33E+13
21-01-2019,BAJAJ-AUTO,2720.75,2724.75,2724.75,2670,2672,2684.6,2687.93,303893,8.17E+13
22-01-2019,BAJAJ-AUTO,2684.6,2685,2695,2650.1,2689.55,2688.35,2669.12,273441,7.30E+13
23-01-2019,BAJAJ-AUTO,2688.35,2699,2699,2665.1,2677.95,2674.1,2679.88,205104,5.50E+13
24-01-2019,BAJAJ-AUTO,2674.1,2684,2684,2635,2651.6,2651.65,2656.4,183566,4.88E+13
25-01-2019,BAJAJ-AUTO,2651.65,2622.3,2672,2614.05,2620.3,2626.35,2645.46,304062,8.04E+13
28-01-2019,BAJAJ-AUTO,2626.35,2629.95,2634,2545,2563,2565.55,2565.05,332409,8.53E+13
29-01-2019,BAJAJ-AUTO,2565.55,2563,2597.15,2522.45,2568.1,2567.65,2570.93,424856,1.09E+14
30-01-2019,BAJAJ-AUTO,2567.65,2571,2653.35,2485,2492,2499.7,2538.92,2450943,6.22E+14
31-01-2019,BAJAJ-AUTO,2499.7,2501.15,2570,2461.1,2563,2554.55,2512.79,1102133,2.77E+14
01-02-2019,BAJAJ-AUTO,2554.55,2560,2670,2543,2607,2602.75,2603.79,1028186,2.68E+14
04-02-2019,BAJAJ-AUTO,2602.75,2610,2672.4,2565.45,2647,2642.5,2639.58,817279,2.16E+14
05-02-2019,BAJAJ-AUTO,2642.5,2647,2720,2645,2710,2710.65,2693.66,469089,1.26E+14
06-02-2019,BAJAJ-AUTO,2710.65,2715,2785,2714.15,2785,2770.15,2750.58,495030,1.36E+14
07-02-2019,BAJAJ-AUTO,2770.15,2785,2872,2772.15,2853.65,2853.6,2844.05,983573,2.80E+14
08-02-2019,BAJAJ-AUTO,2853.6,2852,2879.1,2831.2,2850,2851.4,2850.85,1004870,2.86E+14
11-02-2019,BAJAJ-AUTO,2851.4,2850,2870,2819.05,2846.95,2853.6,2848.07,712787,2.03E+14
12-02-2019,BAJAJ-AUTO,2853.6,2845.6,2854,2819.5,2825,2832.35,2830.61,280913,7.95E+13
13-02-2019,BAJAJ-AUTO,2832.35,2835,2845,2815,2825,2823.95,2824.2,377437,1.07E+14
14-02-2019,BAJAJ-AUTO,2823.95,2820,2875,2811.25,2823,2823.1,2835.34,372416,1.06E+14
15-02-2019,BAJAJ-AUTO,2823.1,2825.15,2850,2805.05,2821,2825.95,2820.5,867192,2.45E+14
18-02-2019,BAJAJ-AUTO,2825.95,2830,2835,2767.8,2796,2793.5,2782.1,296237,8.24E+13
19-02-2019,BAJAJ-AUTO,2793.5,2801,2825,2777.5,2779.3,2787.85,2795.62,185862,5.20E+13
20-02-2019,BAJAJ-AUTO,2787.85,2788,2798,2737.25,2794.5,2774.7,2764.91,428139,1.18E+14
21-02-2019,BAJAJ-AUTO,2774.7,2770,2829.9,2751.7,2825,2813.95,2787.61,281964,7.86E+13
22-02-2019,BAJAJ-AUTO,2813.95,2825,2847,2801.85,2817,2816.85,2827.48,431535,1.22E+14
25-02-2019,BAJAJ-AUTO,2816.85,2817,2854.7,2816.9,2845,2847.55,2841.32,322524,9.16E+13
26-02-2019,BAJAJ-AUTO,2847.55,2834,2870,2812,2870,2859.3,2847.9,369292,1.05E+14
27-02-2019,BAJAJ-AUTO,2859.3,2870,2941,2870,2901,2914.7,2912.76,861033,2.51E+14
28-02-2019,BAJAJ-AUTO,2914.7,2930,2933.8,2864,2904.8,2900.6,2900.1,1246854,3.62E+14
01-03-2019,BAJAJ-AUTO,2900.6,2914,2943,2856.2,2861.05,2863.5,2894.19,1008494,2.92E+14
05-03-2019,BAJAJ-AUTO,2863.5,2835.05,2917.4,2814.8,2895.65,2903.75,2877.3,632301,1.82E+14
06-03-2019,BAJAJ-AUTO,2903.75,2895.65,2942,2876.25,2910,2927.6,2902.29,748391,2.17E+14
07-03-2019,BAJAJ-AUTO,2927.6,2927,2927,2900,2919.5,2919.9,2913.74,392086,1.14E+14
08-03-2019,BAJAJ-AUTO,2919.9,2910,2964.6,2900.05,2962,2955.7,2945.67,754427,2.22E+14
11-03-2019,BAJAJ-AUTO,2955.7,2970,3012,2936.9,3000,3000.55,2989.51,1147194,3.43E+14
12-03-2019,BAJAJ-AUTO,3000.55,3012,3020.8,2981.35,2997,2996.1,2999.31,503545,1.51E+14
13-03-2019,BAJAJ-AUTO,2996.1,3002,3047.2,2990,3010,3010,3021.28,565499,1.71E+14
14-03-2019,BAJAJ-AUTO,3010,3012,3025,2970,3007.4,3016.85,3005.68,985558,2.96E+14
15-03-2019,BAJAJ-AUTO,3016.85,3002.1,3032.2,2980,3026,3023.8,3012.9,538508,1.62E+14
18-03-2019,BAJAJ-AUTO,3023.8,3026.9,3047.8,2992.1,2999.6,3005.15,3012.69,341148,1.03E+14
19-03-2019,BAJAJ-AUTO,3005.15,3008,3008,2945,2974,2974.7,2968.58,545621,1.62E+14
20-03-2019,BAJAJ-AUTO,2974.7,2969.8,2969.8,2920.05,2954,2949.65,2945.02,834351,2.46E+14
22-03-2019,BAJAJ-AUTO,2949.65,2960,2998.85,2930.05,2939.75,2949.75,2955.16,622630,1.84E+14
25-03-2019,BAJAJ-AUTO,2949.75,2934.8,2965.6,2915.25,2960.35,2957.95,2944.79,319510,9.41E+13
26-03-2019,BAJAJ-AUTO,2957.95,2961.05,2968,2939,2957,2952.8,2949.66,322020,9.50E+13
27-03-2019,BAJAJ-AUTO,2952.8,2965,2995,2950,2985,2980.1,2975.09,402423,1.20E+14
28-03-2019,BAJAJ-AUTO,2980.1,2989,3020.45,2915,2954,2948.8,2975.72,1800550,5.36E+14
29-03-2019,BAJAJ-AUTO,2948.8,2953,2953,2891.55,2897,2911.1,2913.95,739326,2.15E+14
01-04-2019,BAJAJ-AUTO,2911.1,2947.95,2950,2901.5,2916,2915.65,2921.41,679984,1.99E+14
02-04-2019,BAJAJ-AUTO,2915.65,2918,2938.35,2842,2848,2853.1,2881.52,938624,2.70E+14
03-04-2019,BAJAJ-AUTO,2853.1,2860,2877.1,2831,2850,2847.3,2852.29,484790,1.38E+14
04-04-2019,BAJAJ-AUTO,2847.3,2862,2884.05,2850,2855,2859.1,2866.39,662281,1.90E+14
05-04-2019,BAJAJ-AUTO,2859.1,2869.65,2880,2852.25,2867,2861.65,2866.32,272382,7.81E+13
08-04-2019,BAJAJ-AUTO,2861.65,2876,2876,2842,2859,2853.35,2854.21,213351,6.09E+13
09-04-2019,BAJAJ-AUTO,2853.35,2860,2929.85,2838,2920,2924.8,2898.5,492843,1.43E+14
10-04-2019,BAJAJ-AUTO,2924.8,2917.95,2952,2910.35,2941.25,2942.9,2937.52,530788,1.56E+14
11-04-2019,BAJAJ-AUTO,2942.9,2940.9,3000,2939,2992.1,2993.7,2977.26,400118,1.19E+14
12-04-2019,BAJAJ-AUTO,2993.7,2991.8,3025.95,2975.25,3008.15,3008.15,3002.52,438822,1.32E+14
15-04-2019,BAJAJ-AUTO,3008.15,3013,3046,2992,3040.15,3035.05,3025.86,271376,8.21E+13
16-04-2019,BAJAJ-AUTO,3035.05,3045,3074.9,3032.2,3074.9,3068.45,3051.58,371767,1.13E+14
18-04-2019,BAJAJ-AUTO,3068.45,3069,3089.9,3041.2,3080,3069.5,3072.57,365773,1.12E+14
22-04-2019,BAJAJ-AUTO,3069.5,3055.5,3079,3041.5,3050,3051.2,3052.21,186563,5.69E+13
23-04-2019,BAJAJ-AUTO,3051.2,3050,3070,3010.7,3058.9,3039.15,3039.9,360759,1.10E+14
24-04-2019,BAJAJ-AUTO,3039.15,3035,3082.85,3025.2,3073.95,3075.8,3046.2,524013,1.60E+14
25-04-2019,BAJAJ-AUTO,3075.8,3073.95,3110,3027.6,3095,3088.05,3069.97,509586,1.56E+14
26-04-2019,BAJAJ-AUTO,3088.05,3080,3095,3030,3044.7,3044.65,3064.73,268298,8.22E+13
30-04-2019,BAJAJ-AUTO,3044.65,3045,3050,2942.9,2988.7,2984.1,2986.4,654107,1.95E+14
02-05-2019,BAJAJ-AUTO,2984.1,2989,3040,2958.7,3028,3030.55,3012.5,670855,2.02E+14
03-05-2019,BAJAJ-AUTO,3030.55,3028,3066,3020,3059.8,3059.75,3054.39,446730,1.36E+14
06-05-2019,BAJAJ-AUTO,3059.75,3054,3054,3013,3019.9,3026.2,3034.17,259117,7.86E+13
07-05-2019,BAJAJ-AUTO,3026.2,3026,3053,3021.3,3038,3033.05,3035.87,244684,7.43E+13
08-05-2019,BAJAJ-AUTO,3033.05,3032,3033,2951.8,2956.25,2957.75,2990.57,427476,1.28E+14
09-05-2019,BAJAJ-AUTO,2957.75,2950,2993.5,2932.3,2980,2982.9,2975.61,348293,1.04E+14
10-05-2019,BAJAJ-AUTO,2982.9,2980.5,3008,2954.35,2970.05,2966.2,2975.41,241374,7.18E+13
13-05-2019,BAJAJ-AUTO,2966.2,2970.35,2999,2947.25,2962.5,2972.75,2974.02,233316,6.94E+13
14-05-2019,BAJAJ-AUTO,2972.75,2960,2969,2901,2945,2937.2,2927.74,309971,9.08E+13
15-05-2019,BAJAJ-AUTO,2937.2,2937.25,2949.45,2901.35,2912,2914.45,2920.04,320831,9.37E+13
16-05-2019,BAJAJ-AUTO,2914.45,2928,2958.45,2908,2945.05,2942.65,2933.26,218733,6.42E+13
17-05-2019,BAJAJ-AUTO,2942.65,2950,3149.95,2935.15,3046.9,3040.05,3038.8,1993105,6.06E+14
20-05-2019,BAJAJ-AUTO,3040.05,3087.95,3087.95,2951,3015,3006.3,3004.73,1022048,3.07E+14
21-05-2019,BAJAJ-AUTO,3006.3,3014,3043.9,2969.05,2980.05,2979.3,2994.85,447168,1.34E+14
22-05-2019,BAJAJ-AUTO,2979.3,2980.05,3054,2973.15,3053.95,3047.2,3025.21,493470,1.49E+14
23-05-2019,BAJAJ-AUTO,3047.2,3075,3085,3028.7,3057.7,3065,3061.73,576440,1.76E+14
24-05-2019,BAJAJ-AUTO,3065,3065,3098.9,3005,3079.35,3077.9,3063.53,529984,1.62E+14
27-05-2019,BAJAJ-AUTO,3077.9,3085.1,3090,3031,3066,3066.9,3058.95,341393,1.04E+14
28-05-2019,BAJAJ-AUTO,3066.9,3067,3108.35,2962.4,2972.25,2988,3021.79,921394,2.78E+14
29-05-2019,BAJAJ-AUTO,2988,2990,2990,2920,2928,2925.5,2942.41,531761,1.56E+14
30-05-2019,BAJAJ-AUTO,2925.5,2942,2980,2920.65,2941.05,2945,2944.27,938395,2.76E+14
31-05-2019,BAJAJ-AUTO,2945,2953,2978.75,2915.3,2921.25,2925.9,2946.75,376941,1.11E+14
03-06-2019,BAJAJ-AUTO,2925.9,2945,3077.95,2904.6,3030.15,3034.6,3023.86,1302391,3.94E+14
04-06-2019,BAJAJ-AUTO,3034.6,3026.2,3029.3,2970.4,2998,2983.9,2996.65,450220,1.35E+14
06-06-2019,BAJAJ-AUTO,2983.9,3002,3027.9,2960,2995,2991.65,2988.67,481570,1.44E+14
07-06-2019,BAJAJ-AUTO,2991.65,2999.95,3006.65,2953.45,2959.7,2961.4,2978.06,212676,6.33E+13
10-06-2019,BAJAJ-AUTO,2961.4,2976,2999,2963.6,2986.2,2989.8,2984.27,155660,4.65E+13
11-06-2019,BAJAJ-AUTO,2989.8,3003.8,3025,2981,2991.05,2987.15,3001.07,355284,1.07E+14
12-06-2019,BAJAJ-AUTO,2987.15,2991,2997.05,2931.3,2944,2944.5,2945.8,273834,8.07E+13
13-06-2019,BAJAJ-AUTO,2944.5,2951,2955,2901.25,2927,2922.65,2920.17,224615,6.56E+13
14-06-2019,BAJAJ-AUTO,2922.65,2927,2935,2865,2870.75,2872.55,2883.88,353978,1.02E+14
17-06-2019,BAJAJ-AUTO,2872.55,2865.05,2870,2827.8,2837,2836.2,2847.15,314402,8.95E+13
18-06-2019,BAJAJ-AUTO,2836.2,2837,2882.05,2837,2873,2855.6,2859.53,308511,8.82E+13
19-06-2019,BAJAJ-AUTO,2855.6,2870,2884,2803,2822.95,2822.9,2837.15,294638,8.36E+13
20-06-2019,BAJAJ-AUTO,2822.9,2837.9,2906.9,2806.15,2905,2897.3,2864.81,301774,8.65E+13
21-06-2019,BAJAJ-AUTO,2897.3,2894.9,2910.9,2844.1,2881,2875.55,2877.22,529699,1.52E+14
24-06-2019,BAJAJ-AUTO,2875.55,2855,2877.1,2801.2,2814,2816.9,2818.06,434882,1.23E+14
25-06-2019,BAJAJ-AUTO,2816.9,2814,2853.95,2786,2843.95,2843.7,2827.36,424591,1.20E+14
26-06-2019,BAJAJ-AUTO,2843.7,2839.95,2881.35,2814,2867.25,2868.7,2857.4,265442,7.58E+13
27-06-2019,BAJAJ-AUTO,2868.7,2867.25,2909.9,2851,2862.25,2865.85,2877.28,621516,1.79E+14
28-06-2019,BAJAJ-AUTO,2865.85,2865,2869,2817.3,2832.4,2827.05,2841.97,303973,8.64E+13
01-07-2019,BAJAJ-AUTO,2827.05,2838.4,2920.15,2836.2,2915,2911.95,2890,628760,1.82E+14
02-07-2019,BAJAJ-AUTO,2911.95,2919,2927.95,2864,2889,2883.55,2885.06,334846,9.66E+13
03-07-2019,BAJAJ-AUTO,2883.55,2900,2910,2872,2889.5,2897.75,2893.73,274468,7.94E+13
04-07-2019,BAJAJ-AUTO,2897.75,2900,2909,2877,2895.9,2894.8,2890.74,249409,7.21E+13
05-07-2019,BAJAJ-AUTO,2894.8,2898,2918,2826.95,2840.1,2842.55,2880.47,324849,9.36E+13
08-07-2019,BAJAJ-AUTO,2842.55,2827.55,2827.55,2746.6,2776.15,2777.8,2773.65,363327,1.01E+14
09-07-2019,BAJAJ-AUTO,2777.8,2774,2796.5,2755,2786,2786.4,2775.32,253454,7.03E+13
10-07-2019,BAJAJ-AUTO,2786.4,2790,2793.95,2720.55,2738.95,2740.4,2746.64,378373,1.04E+14
11-07-2019,BAJAJ-AUTO,2740.4,2720,2724.5,2660.25,2707,2711.7,2691.46,653802,1.76E+14
12-07-2019,BAJAJ-AUTO,2711.7,2720,2751.9,2693.35,2729.85,2722.55,2725.62,298498,8.14E+13
15-07-2019,BAJAJ-AUTO,2722.55,2728,2754,2705.7,2720.1,2714,2730.13,299859,8.19E+13
16-07-2019,BAJAJ-AUTO,2714,2710,2745,2678,2734,2732.45,2711.69,315367,8.55E+13
17-07-2019,BAJAJ-AUTO,2732.45,2725,2735.75,2691.35,2695,2696.9,2708.98,267305,7.24E+13
18-07-2019,BAJAJ-AUTO,2696.9,2700,2711.85,2621.1,2625.9,2630.8,2656.17,365949,9.72E+13
19-07-2019,BAJAJ-AUTO,2630.8,2640,2654.95,2550,2563,2558.25,2582.75,456542,1.18E+14
22-07-2019,BAJAJ-AUTO,2558.25,2560,2609.95,2514.45,2569,2562.9,2560.73,407638,1.04E+14
23-07-2019,BAJAJ-AUTO,2562.9,2569,2570,2515.2,2520.05,2523.85,2527.45,602971,1.52E+14
24-07-2019,BAJAJ-AUTO,2523.85,2523.85,2543,2482,2526.45,2522.6,2516.01,481139,1.21E+14
25-07-2019,BAJAJ-AUTO,2522.6,2526.45,2567.9,2513,2547,2547,2547.81,549808,1.40E+14
26-07-2019,BAJAJ-AUTO,2547,2547,2679.95,2506.25,2624,2618.65,2614.87,2105536,5.51E+14
29-07-2019,BAJAJ-AUTO,2618.65,2590,2590,2451,2489.2,2487.65,2499.77,1009207,2.52E+14
30-07-2019,BAJAJ-AUTO,2487.65,2490,2515,2445.45,2467.7,2463.85,2475.67,784779,1.94E+14
31-07-2019,BAJAJ-AUTO,2463.85,2463,2536,2442.2,2505.6,2516.5,2502.25,651778,1.63E+14
01-08-2019,BAJAJ-AUTO,2516.5,2485.05,2552.6,2473.6,2539,2537.65,2510.14,625372,1.57E+14
02-08-2019,BAJAJ-AUTO,2537.65,2517.1,2618,2478.15,2600.55,2600.55,2575.72,1021098,2.63E+14
05-08-2019,BAJAJ-AUTO,2600.55,2565,2642.65,2545.5,2641.9,2619.75,2611.83,906097,2.37E+14
06-08-2019,BAJAJ-AUTO,2619.75,2600,2649,2592.9,2602.5,2609.8,2617.32,765470,2.00E+14
07-08-2019,BAJAJ-AUTO,2609.8,2635.5,2635.5,2585,2601,2605.1,2610.33,459833,1.20E+14
08-08-2019,BAJAJ-AUTO,2605.1,2612,2721.55,2602.05,2707,2703.75,2648.32,592914,1.57E+14
09-08-2019,BAJAJ-AUTO,2703.75,2710.55,2741.5,2685,2700.25,2707.6,2713.01,673080,1.83E+14
13-08-2019,BAJAJ-AUTO,2707.6,2699.95,2742.85,2642.6,2664,2670.55,2706.11,706218,1.91E+14
14-08-2019,BAJAJ-AUTO,2670.55,2672,2757,2672,2713.95,2713.9,2720.16,522580,1.42E+14
16-08-2019,BAJAJ-AUTO,2713.9,2712.05,2760,2661.35,2748.2,2750.95,2726.09,600082,1.64E+14
19-08-2019,BAJAJ-AUTO,2750.95,2764.75,2773,2713.8,2730,2725.5,2743.6,461203,1.27E+14
20-08-2019,BAJAJ-AUTO,2725.5,2730,2768.7,2718.55,2744.25,2742.95,2745.66,537366,1.48E+14
21-08-2019,BAJAJ-AUTO,2742.95,2745.95,2771.5,2735,2754.2,2764.8,2757.93,429633,1.18E+14
22-08-2019,BAJAJ-AUTO,2764.8,2762,2775,2731.3,2748,2744.25,2753.18,428855,1.18E+14
23-08-2019,BAJAJ-AUTO,2744.25,2743.95,2765,2714.15,2752.75,2749.15,2743.96,332505,9.12E+13
26-08-2019,BAJAJ-AUTO,2749.15,2794.7,2794.7,2686,2744,2736.8,2722.82,577286,1.57E+14
27-08-2019,BAJAJ-AUTO,2736.8,2754,2798.4,2745.1,2768.1,2766.5,2773.13,514940,1.43E+14
28-08-2019,BAJAJ-AUTO,2766.5,2760,2813.95,2750.55,2761.75,2766.75,2790.67,479960,1.34E+14
29-08-2019,BAJAJ-AUTO,2766.75,2762,2786.75,2738.4,2760,2757.8,2765.04,438739,1.21E+14
30-08-2019,BAJAJ-AUTO,2757.8,2766.1,2796.9,2726.15,2787.65,2788.3,2761.91,391007,1.08E+14
03-09-2019,BAJAJ-AUTO,2788.3,2775.3,2805.1,2757.6,2767,2764.2,2781.61,493182,1.37E+14
04-09-2019,BAJAJ-AUTO,2764.2,2774.4,2788.45,2725,2737,2735.7,2748.01,340167,9.35E+13
05-09-2019,BAJAJ-AUTO,2735.7,2740.05,2775.45,2740.05,2759,2759.2,2759.84,383992,1.06E+14
06-09-2019,BAJAJ-AUTO,2759.2,2772.9,2864.8,2745.5,2838.7,2839.35,2819.24,1005180,2.83E+14
09-09-2019,BAJAJ-AUTO,2839.35,2809,2838.55,2797,2810,2817.8,2816.52,471251,1.33E+14
11-09-2019,BAJAJ-AUTO,2817.8,2838.9,2920.45,2812,2899,2908.4,2891.31,1253636,3.62E+14
12-09-2019,BAJAJ-AUTO,2908.4,2911,2911.4,2846.7,2855,2852.2,2871.34,314580,9.03E+13
13-09-2019,BAJAJ-AUTO,2852.2,2860,2889,2855,2876,2878.2,2873.47,355911,1.02E+14
16-09-2019,BAJAJ-AUTO,2878.2,2859,2887.7,2850,2878,2874.45,2870.36,305963,8.78E+13
17-09-2019,BAJAJ-AUTO,2874.45,2874.8,2875.85,2762.55,2786,2773.15,2814.72,439334,1.24E+14
18-09-2019,BAJAJ-AUTO,2773.15,2798,2819,2750.1,2775,2777.05,2778.87,524048,1.46E+14
19-09-2019,BAJAJ-AUTO,2777.05,2773,2776,2721.45,2736.3,2738.85,2745.73,228796,6.28E+13
20-09-2019,BAJAJ-AUTO,2738.85,2730,3020.1,2725,2928.9,2929.25,2908.28,1423536,4.14E+14
23-09-2019,BAJAJ-AUTO,2929.25,2956.1,3027.15,2929,2997.85,2995.15,2988.73,807027,2.41E+14
24-09-2019,BAJAJ-AUTO,2995.15,3001,3005,2929.2,2966.95,2958.15,2958.75,479273,1.42E+14
25-09-2019,BAJAJ-AUTO,2958.15,2940,2965,2910,2938,2941,2936.36,439376,1.29E+14
26-09-2019,BAJAJ-AUTO,2941,2942,2993,2935,2969.95,2970.3,2968.44,647497,1.92E+14
27-09-2019,BAJAJ-AUTO,2970.3,2964,2989.55,2936.15,2951.1,2957.5,2958.83,326785,9.67E+13
30-09-2019,BAJAJ-AUTO,2957.5,2960.1,2974.95,2902.5,2928.05,2941.8,2935.62,384245,1.13E+14
01-10-2019,BAJAJ-AUTO,2941.8,2945,2977.7,2888.05,2915.95,2910,2925.89,546876,1.60E+14
03-10-2019,BAJAJ-AUTO,2910,2915,2939.7,2882.5,2883.8,2897.9,2906.09,292132,8.49E+13
04-10-2019,BAJAJ-AUTO,2897.9,2915,2935,2855,2856,2863.55,2903.42,342652,9.95E+13
07-10-2019,BAJAJ-AUTO,2863.55,2859.9,2900.05,2854.95,2888.9,2892.3,2880.69,276023,7.95E+13
09-10-2019,BAJAJ-AUTO,2892.3,2889,2915,2877.75,2879.5,2891.85,2894.48,355878,1.03E+14
10-10-2019,BAJAJ-AUTO,2891.85,2881,2932,2865,2898,2886.25,2900.1,313632,9.10E+13
11-10-2019,BAJAJ-AUTO,2886.25,2898,2925,2883.55,2899.5,2898.8,2901.27,198610,5.76E+13
14-10-2019,BAJAJ-AUTO,2898.8,2889.1,2975,2888,2950,2958.05,2953.6,367105,1.08E+14
15-10-2019,BAJAJ-AUTO,2958.05,2964,3029.9,2953.45,3010.6,3011.95,3001.85,636441,1.91E+14
16-10-2019,BAJAJ-AUTO,3011.95,3035,3050,3015.25,3022,3023.7,3033.55,572575,1.74E+14
17-10-2019,BAJAJ-AUTO,3023.7,3009,3140,2995,3138,3111.5,3046.67,707480,2.16E+14
18-10-2019,BAJAJ-AUTO,3111.5,3119,3119.95,3075,3090,3087.05,3090.84,398223,1.23E+14
